id.a	id.b	pmid	txt	db
7168	7169	3857586,7568216	-	HPRD
7168	79036	16189514	Two-hybrid	BioGRID
7169	7169	3857586,7568216	Affinity Capture-Western; Reconstituted Complex	BioGRID
7169	7169	1304342,3857586,7568216	-	HPRD
7169	9260	10359609	Affinity Capture-Western; Reconstituted Complex	BioGRID
7169	9260	10359609	-	HPRD
7170	7170	7568216	Affinity Capture-Western	BioGRID
7170	7170	2161834,2455687	-	HPRD
7170	29844	16189514	Two-hybrid	BioGRID
7170	79036	16189514	Two-hybrid	BioGRID
7170	11035	14743216	-	HPRD
7170	9641	14743216	-	HPRD
7171	7205	11782456	Two-hybrid	BioGRID
7171	7205	11782456	-	HPRD
7171	10915	15456888	Affinity Capture-MS	BioGRID
7171	10915	15456888	-	HPRD
7175	23165	12802065	Affinity Capture-Western	BioGRID
7175	57122	12802065	Affinity Capture-Western	BioGRID
7175	9688	12802065	Affinity Capture-Western	BioGRID
7175	9972	12802065	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
7175	9972	12802065	-	HPRD
7177	7177	11325588	Co-crystal Structure	BioGRID
7178	7428	17353931	Affinity Capture-MS	BioGRID
7178	55240	15319436	-	HPRD
7181	9759	11463856,12943985	Affinity Capture-Western; Reconstituted Complex	BioGRID
7181	9759	11463856,12943985	-	HPRD
7181	8841	11463856,12943985,14521922	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
7181	8841	14521922	-	HPRD
7181	8204	9774688	-	HPRD
7181	7182	9737983,12093744	-	HPRD
7182	126382	12486131	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
7182	126382	12486131	-	HPRD
7182	8841	12943985	Reconstituted Complex	BioGRID
7182	9759	12943985	Reconstituted Complex	BioGRID
7182	257397	14633987,14670075	-	HPRD
7184	7450	10887119	Affinity Capture-Western	BioGRID
7184	9451	11907036	Affinity Capture-Western	BioGRID
7185	8717	8565075	Affinity Capture-Western	BioGRID
7185	8717	8565075	-	HPRD
7185	8737	8612133	Affinity Capture-Western	BioGRID
7185	8737	8612133	-	HPRD
7185	7186	8702708,14743216	Affinity Capture-MS; Affinity Capture-Western	BioGRID
7185	7186	8702708	-	HPRD
7185	7186	8702708	TRAF2 interacts with TRAF1. This interaction was modeled on a demonstrated interaction between human TRAF2 and mouse TRAF1.	BIND
7185	10010	8710854	Two-hybrid	BioGRID
7185	10010	8710854	-	HPRD
7185	10293	9104814	Reconstituted Complex; Two-hybrid	BioGRID
7185	10293	9104814	-	HPRD
7185	8764	9162022	Reconstituted Complex	BioGRID
7185	8764	9162022	-	HPRD
7185	8837	9208847,10837247	Affinity Capture-Western	BioGRID
7185	8837	9208847	-	HPRD
7185	8744	9607925	Affinity Capture-Western; Reconstituted Complex	BioGRID
7185	8744	9418902,9607925	-	HPRD
7185	8767	9705938	Affinity Capture-Western	BioGRID
7185	8767	9705938	-	HPRD
7185	8792	9852070,10025951	Affinity Capture-Western; Reconstituted Complex	BioGRID
7185	8792	9774460,9852070,10025951	-	HPRD
7185	8784	10037686	Affinity Capture-Western	BioGRID
7185	8784	10037686	-	HPRD
7185	9020	11278268	Reconstituted Complex	BioGRID
7185	9020	9275204	NIK interacts with TRAF1. This interaction was modeled on a demonstrated interaction between human NIK and TRAF1 from an unspecified species.	BIND
7185	9020	11278268	-	HPRD
7185	7874	11279055	Reconstituted Complex	BioGRID
7185	7874	11279055	-	HPRD
7185	8405	11279055	Reconstituted Complex	BioGRID
7185	8405	11279055	-	HPRD
7185	51330	11728344	Reconstituted Complex	BioGRID
7185	51330	11728344	-	HPRD
7185	59269	11804591	Affinity Capture-Western; Two-hybrid	BioGRID
7185	59269	11804591	-	HPRD
7185	7278	14743216	-	HPRD
7185	51074	14743216	-	HPRD
7185	55504	10809768	-	HPRD
7186	8717	8565075,8702708,9020361,10892748,10911999,11479302,14743216	Affinity Capture-MS; Affinity Capture-Western; Co-crystal Structure; Reconstituted Complex; Two-hybrid	BioGRID
7186	8717	12796506	TRADD interacts with TRAF2. This interaction was modeled on a demonstrated interaction between TRADD and TRAF2, both from an unspecified species.	BIND
7186	8717	8565075,8702708,10892748	-	HPRD
7186	8737	8612133,8702708,9020361,11479302	Affinity Capture-Western; Two-hybrid	BioGRID
7186	8737	8612133,8702708	-	HPRD
7186	8737	8702708	TRAF2 interacts with RIP.	BIND
7186	7186	8702708,9020361,10411888,16189514	Affinity Capture-Western; Co-crystal Structure; Two-hybrid	BioGRID
7186	7186	8702708	-	HPRD
7186	10010	8710854,10581243,10759890,14743216	Affinity Capture-MS; Affinity Capture-Western; Two-hybrid	BioGRID
7186	10010	8710854,10581243	-	HPRD
7186	9020	9020361,11278268	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
7186	9020	9020361,11278268	-	HPRD
7186	9020	9275204	NIK interacts with TRAF2. This interaction was modeled on a demonstrated interaction between human NIK and TRAF2 from an unspecified species.	BIND
7186	10293	9104814	Reconstituted Complex; Two-hybrid	BioGRID
7186	10293	9104814	-	HPRD
7186	8764	9153189,9162022	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
7186	8764	9153189,9162022	-	HPRD
7186	8837	9208847,10837247	Affinity Capture-Western	BioGRID
7186	8837	9208847	-	HPRD
7186	7293	9418902	Affinity Capture-Western; Two-hybrid	BioGRID
7186	7293	9418902	-	HPRD
7186	8744	9607925	Affinity Capture-Western; Reconstituted Complex	BioGRID
7186	8744	9607925	-	HPRD
7186	8792	9685412,9852070,10025951,10075662	Affinity Capture-Western; Reconstituted Complex	BioGRID
7186	8792	9774460,9852070,10025951	-	HPRD
7186	8767	9705938	Affinity Capture-Western	BioGRID
7186	8767	9705938	-	HPRD
7186	8784	10037686	Affinity Capture-Western	BioGRID
7186	8784	10037686	-	HPRD
7186	11035	10339433	Affinity Capture-Western	BioGRID
7186	11035	10339433	-	HPRD
7186	11183	10477597	Affinity Capture-Western	BioGRID
7186	11183	10477597	-	HPRD
7186	23043	10521462	Affinity Capture-Western	BioGRID
7186	23043	10521462	-	HPRD
7186	8915	10753917	Affinity Capture-Western; Two-hybrid	BioGRID
7186	8915	10753917	-	HPRD
7186	51567	10764746	Affinity Capture-Western	BioGRID
7186	51567	10764746	-	HPRD
7186	23495	10880535	Affinity Capture-Western; Two-hybrid	BioGRID
7186	23495	10880535	-	HPRD
7186	23118	10882101,19150425	Affinity Capture-Western	BioGRID
7186	29110	10990461,14743216	Affinity Capture-MS; Affinity Capture-Western	BioGRID
7186	29110	10990461	-	HPRD
7186	7334	11057907	Phenotypic Suppression; Reconstituted Complex	BioGRID
7186	7335	11057907	Reconstituted Complex	BioGRID
7186	120329	11278723	Affinity Capture-Western	BioGRID
7186	51347	11278723	Affinity Capture-Western	BioGRID
7186	51347	11278723	-	HPRD
7186	7874	11279055	Reconstituted Complex	BioGRID
7186	7874	11279055	-	HPRD
7186	9994	11340079	Affinity Capture-Western; Reconstituted Complex	BioGRID
7186	9994	11340079	-	HPRD
7186	51330	11728344	Reconstituted Complex	BioGRID
7186	51330	11728344	-	HPRD
7186	8877	11777919	Affinity Capture-Western; Reconstituted Complex	BioGRID
7186	8877	11777919	-	HPRD
7186	59269	11804591	Affinity Capture-Western; Two-hybrid	BioGRID
7186	59269	11804591	-	HPRD
7186	128178	11882293	Affinity Capture-Western	BioGRID
7186	8740	12571250	Affinity Capture-MS; Affinity Capture-Western	BioGRID
7186	26133	14585990	Affinity Capture-Western	BioGRID
7186	257397	14633987	Affinity Capture-Western	BioGRID
7186	257397	14633987	-	HPRD
7186	10454	14743216	Affinity Capture-MS	BioGRID
7186	23139	15308666	Affinity Capture-Western	BioGRID
7186	10241	16189514	Two-hybrid	BioGRID
7186	10253	16189514	Two-hybrid	BioGRID
7186	10636	16189514	Two-hybrid	BioGRID
7186	10758	16189514	Two-hybrid	BioGRID
7186	11063	16189514	Two-hybrid	BioGRID
7186	11074	16189514	Two-hybrid	BioGRID
7186	11170	16189514	Two-hybrid	BioGRID
7186	116349	16189514	Two-hybrid	BioGRID
7186	170082	16189514	Two-hybrid	BioGRID
7186	22893	16189514	Two-hybrid	BioGRID
7186	23099	16189514	Two-hybrid	BioGRID
7186	23219	16189514	Two-hybrid	BioGRID
7186	25978	16189514	Two-hybrid	BioGRID
7186	25988	16189514	Two-hybrid	BioGRID
7186	26003	16189514	Two-hybrid	BioGRID
7186	26060	16189514	Two-hybrid	BioGRID
7186	26150	16189514	Two-hybrid	BioGRID
7186	27125	16189514	Two-hybrid	BioGRID
7186	27301	16189514	Two-hybrid	BioGRID
7186	284058	16189514	Two-hybrid	BioGRID
7186	51194	16189514	Two-hybrid	BioGRID
7186	51224	16189514	Two-hybrid	BioGRID
7186	51324	16189514	Two-hybrid	BioGRID
7186	54469	16189514	Two-hybrid	BioGRID
7186	54532	16189514	Two-hybrid	BioGRID
7186	54971	16189514	Two-hybrid	BioGRID
7186	55209	16189514	Two-hybrid	BioGRID
7186	55707	16189514	Two-hybrid	BioGRID
7186	60491	16189514	Two-hybrid	BioGRID
7186	60496	16189514	Two-hybrid	BioGRID
7186	7189	16189514	Two-hybrid	BioGRID
7186	7597	16189514	Two-hybrid	BioGRID
7186	7704	16189514	Two-hybrid	BioGRID
7186	7755	16189514	Two-hybrid	BioGRID
7186	79873	16189514	Two-hybrid	BioGRID
7186	80125	16189514	Two-hybrid	BioGRID
7186	80764	16189514	Two-hybrid	BioGRID
7186	81576	16189514	Two-hybrid	BioGRID
7186	8204	16189514	Two-hybrid	BioGRID
7186	83461	16189514	Two-hybrid	BioGRID
7186	83707	16189514	Two-hybrid	BioGRID
7186	84080	16189514	Two-hybrid	BioGRID
7186	84445	16189514	Two-hybrid	BioGRID
7186	84498	16189514	Two-hybrid	BioGRID
7186	84708	16189514	Two-hybrid	BioGRID
7186	84832	16189514	Two-hybrid	BioGRID
7186	85302	16189514	Two-hybrid	BioGRID
7186	89885	16189514	Two-hybrid	BioGRID
7186	9099	16189514	Two-hybrid	BioGRID
7186	91544	16189514	Two-hybrid	BioGRID
7186	92610	16189514	Two-hybrid	BioGRID
7186	92610	11798190	-	HPRD
7186	9491	16189514	Two-hybrid	BioGRID
7186	9513	16189514	Two-hybrid	BioGRID
7186	9726	16189514	Two-hybrid	BioGRID
7186	9729	16189514	Two-hybrid	BioGRID
7186	9787	16189514	Two-hybrid	BioGRID
7186	9825	16189514	Two-hybrid	BioGRID
7186	9821	17015619	Affinity Capture-Western	BioGRID
7186	7292	9418902	-	HPRD
7186	27018	10514511	-	HPRD
7186	7278	14743216	-	HPRD
7186	10856	14743216	-	HPRD
7186	10892	15125833	TRAF2 interacts with MALT1.	BIND
7186	51074	14743216	-	HPRD
7186	55504	10809768	-	HPRD
7187	8737	8612133	Affinity Capture-Western	BioGRID
7187	8737	8612133	-	HPRD
7187	10010	8710854,14743216	Affinity Capture-MS; Two-hybrid	BioGRID
7187	10010	8710854	-	HPRD
7187	8764	9162022	Reconstituted Complex	BioGRID
7187	8764	9162022	-	HPRD
7187	8792	9852070,10025951	Affinity Capture-Western; Reconstituted Complex	BioGRID
7187	8792	9774460,9852070,10025951	-	HPRD
7187	8784	10037686	Affinity Capture-Western	BioGRID
7187	8784	10037686	-	HPRD
7187	51567	10764746	Affinity Capture-Western	BioGRID
7187	23636	10781837	Affinity Capture-Western; Two-hybrid	BioGRID
7187	7187	10781837	Two-hybrid	BioGRID
7187	26146	10791955	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
7187	26146	10791955	-	HPRD
7187	8837	10837247	Affinity Capture-Western	BioGRID
7187	9020	11278268	Reconstituted Complex	BioGRID
7187	9020	9275204	NIK interacts with TRAF3. This interaction was modeled on a demonstrated interaction between human NIK and TRAF3 from an unspecified species.	BIND
7187	9020	11278268	-	HPRD
7187	7874	11279055	Reconstituted Complex	BioGRID
7187	7874	11279055	-	HPRD
7187	10758	12089335	Affinity Capture-Western	BioGRID
7187	10758	12089335	-	HPRD
7187	60401	12270937	Affinity Capture-Western	BioGRID
7187	8740	12571250	Affinity Capture-MS; Affinity Capture-Western	BioGRID
7187	8717	8565075	-	HPRD
7187	22800	10557073	-	HPRD
7187	51330	11728344	-	HPRD
7187	80342	14572659	-	HPRD
7187	7293	9418902	-	HPRD
7187	10487	8761950	-	HPRD
7187	55504	10809768	-	HPRD
7188	8764	9153189,9162022	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
7188	7293	9488716	Affinity Capture-Western; Reconstituted Complex	BioGRID
7188	7293	9488716	-	HPRD
7188	8767	9642260	Affinity Capture-Western	BioGRID
7188	8767	9642260	-	HPRD
7188	8792	9685412,9852070,10075662	Reconstituted Complex	BioGRID
7188	8792	9774460,10025951	-	HPRD
7188	51567	10764746	Affinity Capture-Western	BioGRID
7188	51567	10764746	-	HPRD
7188	23495	10880535	Affinity Capture-Western; Two-hybrid	BioGRID
7188	23495	10880535	-	HPRD
7188	7874	11279055	Reconstituted Complex	BioGRID
7188	7874	11279055	-	HPRD
7188	8737	11479302	Affinity Capture-Western	BioGRID
7188	8737	11479302	-	HPRD
7188	9020	9275204	NIK interacts with TRAF5. This interaction was modeled on a demonstrated interaction between human NIK and TRAF5 from an unspecified species.	BIND
7188	55504	10809768	-	HPRD
7189	8767	9642260	Affinity Capture-Western	BioGRID
7189	8767	9642260	-	HPRD
7189	8792	9685412,9852070,10025951,10075662,11809792	Affinity Capture-Western; Reconstituted Complex	BioGRID
7189	8792	9685412,10025951,10075662,10635328	-	HPRD
7189	10454	10094049,10882101,19112497	Affinity Capture-Western	BioGRID
7189	10454	10094049	-	HPRD
7189	11213	10383454	Affinity Capture-Western	BioGRID
7189	11213	10383454	IRAK-M interacts with TRAF6.	BIND
7189	11213	10383454	-	HPRD
7189	8878	10747026	Affinity Capture-Western	BioGRID
7189	8878	10747026,11244088	-	HPRD
7189	51567	10764746	Affinity Capture-Western	BioGRID
7189	51567	10764746	-	HPRD
7189	26146	10791955	Reconstituted Complex	BioGRID
7189	23495	10880535	Affinity Capture-Western; Two-hybrid	BioGRID
7189	23495	10880535	-	HPRD
7189	23118	10882101,11259596,14633987,19112497	Affinity Capture-Western; Two-hybrid	BioGRID
7189	23118	10882101	-	HPRD
7189	8887	10920205	Affinity Capture-Western; Two-hybrid	BioGRID
7189	8887	10920205	-	HPRD
7189	9020	10921914	Affinity Capture-Western	BioGRID
7189	9020	9275204	NIK interacts with TRAF6. This interaction was modeled on a demonstrated interaction between human NIK and TRAF6 from an unspecified species.	BIND
7189	9020	11278268	-	HPRD
7189	7334	11057907	Phenotypic Suppression; Reconstituted Complex	BioGRID
7189	7335	11057907	Reconstituted Complex	BioGRID
7189	7874	11279055	Reconstituted Complex	BioGRID
7189	7874	11279055	-	HPRD
7189	8405	11279055	Reconstituted Complex	BioGRID
7189	8405	11279055	-	HPRD
7189	54764	11463333	Affinity Capture-Western	BioGRID
7189	54764	11463333	-	HPRD
7189	56957	11463333	Affinity Capture-Western	BioGRID
7189	56957	9928991	-	HPRD
7189	114609	11544529	Phenotypic Suppression	BioGRID
7189	171392	11751921	Affinity Capture-Western; Phenotypic Enhancement; Phenotypic Suppression; Reconstituted Complex; Two-hybrid	BioGRID
7189	171392	11751921	-	HPRD
7189	51135	11960013	Affinity Capture-Western	BioGRID
7189	51135	11960013	-	HPRD
7189	55437	12048196	Affinity Capture-Western	BioGRID
7189	55437	12048196	-	HPRD
7189	60401	12270937	Affinity Capture-Western	BioGRID
7189	60401	12060722	-	HPRD
7189	92610	12566447	Affinity Capture-Western	BioGRID
7189	92610	12566447	-	HPRD
7189	59307	12925853	Affinity Capture-Western	BioGRID
7189	59307	12925853	-	HPRD
7189	257397	14633987	Affinity Capture-Western	BioGRID
7189	257397	14633987	-	HPRD
7189	257397	15327770	TAB3 interacts with TRAF6.	BIND
7189	7763	14754897	Affinity Capture-Western	BioGRID
7189	7763	14754897	ZNF216 interacts with TRAF6. This interaction was modeled on a demonstrated interaction between human ZNF216 and TRAF6 from an unspecified species.	BIND
7189	23139	15308666	Affinity Capture-Western	BioGRID
7189	23139	15308666	-	HPRD
7189	10606	17353931	Affinity Capture-MS	BioGRID
7189	23193	17353931	Affinity Capture-MS	BioGRID
7189	55252	17353931	Affinity Capture-MS	BioGRID
7189	7407	17353931	Affinity Capture-MS	BioGRID
7189	7415	17353931	Affinity Capture-MS	BioGRID
7189	7416	17353931	Affinity Capture-MS	BioGRID
7189	83481	17353931	Affinity Capture-MS	BioGRID
7189	9414	17353931	Affinity Capture-MS	BioGRID
7189	9470	17353931	Affinity Capture-MS	BioGRID
7189	7316	18724939	Affinity Capture-Western	BioGRID
7189	51295	10465784	-	HPRD
7189	55504	12060722	-	HPRD
7189	55540	10748240	-	HPRD
7189	148022	15474016	An unspecified isoform of TRIF interacts with TRAF6. This interaction was modeled on a demonstrated interaction between TRIF from an unspecified species and TRAF from an unspecified species.	BIND
7189	7189	15125833	TRAF6 interacts with itself and forms an oligomer.	BIND
7189	10892	15125833	TRAF6 interacts with MALT1. This interaction was modeled on a demonstrated interaction between TRAF6 from mouse and MALT1 from human.	BIND
7189	7314	15125833	TRAF6 interacts with Ub. This interaction was modeled on a demonstrated interaction between TRAF6 from mouse and Ub from an unspecified source.	BIND
7189	353376	12721283	TIRP interacts with TRAF6. This interaction was modeled on a demonstrated interaction between human TIRP and TRAF6 from an unspecified species.	BIND
7189	353376	12721283	-	HPRD
7189	8600	10635328	-	HPRD
7189	7278	14743216	-	HPRD
7189	55658	14743216	-	HPRD
7189	246330	12874243	-	HPRD
7189	347733	14743216	-	HPRD
7189	387522	11057907	-	HPRD
7195	9031	12837248	Affinity Capture-MS	BioGRID
7200	7201	9794253,15117874	-	HPRD
7201	7201	12023974	Affinity Capture-Western	BioGRID
7201	7201	12023974,12393857	-	HPRD
7203	8892	16169070	Two-hybrid	BioGRID
7203	10534	16189514	Two-hybrid	BioGRID
7203	25843	18782753	Affinity Capture-MS	BioGRID
7203	29966	18782753	Affinity Capture-MS	BioGRID
7203	83992	18782753	Affinity Capture-MS	BioGRID
7203	8428	18782753	Affinity Capture-MS	BioGRID
7203	10574	7953530	-	HPRD
7203	10575	7953530	-	HPRD
7203	10576	7953530	-	HPRD
7205	8572	10826496	in vitro; Two-hybrid	BioGRID
7205	8572	10826496	-	HPRD
7205	9564	11782456,14688263	Affinity Capture-Western	BioGRID
7205	9564	11782456,14688263	-	HPRD
7205	23225	11782456	Two-hybrid	BioGRID
7205	23225	11782456	-	HPRD
7205	9170	14688263	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
7205	116349	16189514	Two-hybrid	BioGRID
7205	117144	16189514	Two-hybrid	BioGRID
7205	54855	16189514	Two-hybrid	BioGRID
7205	7414	16189514	Two-hybrid	BioGRID
7205	79843	16189514	Two-hybrid	BioGRID
7205	80726	16189514	Two-hybrid	BioGRID
7205	8440	16189514	Two-hybrid	BioGRID
7205	84988	16189514	Two-hybrid	BioGRID
7205	9883	16189514	Two-hybrid	BioGRID
7205	134265	17353931	Affinity Capture-MS	BioGRID
7205	54442	17353931	Affinity Capture-MS	BioGRID
7205	55178	17353931	Affinity Capture-MS	BioGRID
7205	55233	17353931	Affinity Capture-MS	BioGRID
7205	9967	17353931	Affinity Capture-MS	BioGRID
7214	9972	10202161	Reconstituted Complex	BioGRID
7216	10024	9560222	Reconstituted Complex	BioGRID
7220	7222	9215637,12857742	Affinity Capture-Western	BioGRID
7220	7222	9215637,12032305	-	HPRD
7220	7223	12032305,12857742	Affinity Capture-Western; FRET	BioGRID
7220	7223	12032305	-	HPRD
7220	7224	12032305,12857742	Affinity Capture-Western; FRET	BioGRID
7220	7224	11301024	-	HPRD
7220	7220	12032305	FRET	BioGRID
7220	7225	12857742	Affinity Capture-Western	BioGRID
7220	9456	14505576	Affinity Capture-Western	BioGRID
7220	9454	14505576	Affinity Capture-Western; Reconstituted Complex	BioGRID
7221	7221	12032305	Affinity Capture-Western; FRET	BioGRID
7221	9456	14505576	Affinity Capture-Western	BioGRID
7221	7225	14699131	Affinity Capture-Western	BioGRID
7222	7222	12032305	Affinity Capture-Western; FRET	BioGRID
7222	7225	12032305	Affinity Capture-Western; FRET	BioGRID
